,saletime,customerID,prodname,prodprice
0,2020/07/15 10:47:28,0,レモンティー,120
1,2020/07/15 10:47:28,0,コーラ,130
2,2020/07/15 11:01:08,1,コーヒー,150
3,2020/07/15 11:01:08,1,コーヒー,150
4,2020/07/15 11:01:08,1,コーヒー,150
